Unnamed: 0,text,Emotion
720482,i was feeling more miserable with each passing day and was starting to pick on trivial things,neutral
94910,ive concluded recently is that i feel like severely damaged goods,neutral
764877,i feel a little bitter when i walk around mexico especially when i see the churches,neutral
759205,i feel though the very few that i have are precious,neutral
157483,my brother caught a spider and let his frog eat it,neutral
382666,i feel a little more reassured that it s normal and that hopefully it should get better,neutral
445262,i have changed my eating diet and loose kg in month now my body feel more energetic healthier and more confident,neutral
33463,i have no feelings of a romantic nature towards him just a sense of mild amusement at his outright cockiness,neutral
142114,im feeling slightly apprehensive about my new job but am also very excited,enthusiasm
9661,i am typing i feel joyful im thinking and wondering what to type next,fun
315563,i feel they be shocked they ll cry they ll laugh but most of all they ll press replay,surprise
295501,i feel thrilled meeting some people who share one thing they are all connected in one way or another to rio the janeiro and definitely part of the global class johannes refers to,neutral
232191,i have a feeling there are going to be three issues that the casual viewer is going to have with this film,neutral
222764,i feel just as strongly having come back from a pleasant trip upstream on the nene from oundle to irthlingborough,neutral
787167,i was feeling overwhelmed and burdened,neutral
287113,i feel its been a very strange two weeks,neutral
577964,i make sure both parties are actively involved and feel like the situation is resolved fairly and respectfully see grabbing above,neutral
471263,i was going to run mile to start with but i was feeling good so i ran the extra,neutral
556865,i feel guilty for hurting,neutral
753984,i feel brave enough to admit,neutral
213033,i feel so fearless,neutral
679086,i feel so so so so so so many so irritated,neutral
614734,i feel the need to share what delicious fattening food i just bought what floor cleaner makes my hardwood super shiny or my thoughts on every reality show i watch,neutral
498807,i still feel intimidated about the experience but i actually dont mind that im in the slowest lane,neutral
679164,i am certainly not a saint and i am susceptible to feeling annoyed sometimes too,neutral
80005,i feel like i should be disturbed by it but im mostly amused,neutral
834131,i feel really valued really loved,love
836710,i wouldn t be being entirely honest if i didn t admit to feeling more than a little pleased,relief
271340,i feel like i am doomed to a life of looking for replacements when nothing will replace what i may have lost,neutral
720225,i feel so tortured this morning before got up,neutral
721434,i am feeling fine about the arrangement,neutral
473454,i try try to keep my man as happy as possible but most of the time feel unsuccessful,happiness
523102,im not valued into passion feeling im valued,neutral
809126,im feeling a pleasant sort of feeling again,neutral
670078,i feel the triphammer pound of my heart through the strings which thrum and vibrate and send out a frantic skittery song,neutral
332914,i was napping and could feel the strange pull as i awoke,neutral
401054,i was taking antibiotics and feeling awful from the effect of all of them but i had to go back to work i had never been gone from work for this long,neutral
4265,is only friend made yuuki feel special,neutral
508325,i often feel shy and reserved,neutral
577097,i look back i feel tortured,neutral
207437,i feel like its some of the most sincere singing she does anywhere in the opera,neutral
663058,i didn t feel like trusting god,neutral
752348,i mean i sort of feel like i have to be loyal to them because i hang out with them,neutral
438098,i hated feeling this way and hated constantly beating myself up,hate
428678,i feel shitty but my stomach looks amazing,neutral
136588,i went to the appointment feeling very hopeful,neutral
104852,i legitimately came up with on my own feels selfish or egocentric,neutral
760269,i feel like i have missed out on some of the most beautiful eastern images and art work of christianity,neutral
79840,i am feeling amazingly recharged and thrilled with my experience,neutral
725362,i usually feel the most lethargic and uninspired,neutral
603313,i will be feeling really lethargic when i am at school,neutral
518522,i am feeling so appreciative of all of the bits that do show up when i can make the space,neutral
233920,i feel so hopeless so removed from mercy,neutral
491155,im feeling uncertain and anxious and just hope everything goes well,neutral
781740,i look it i feel like its a bit cold in winter,neutral
598025,i feel an artistic touch here from the a href http www,neutral
315787,i was feeling rather grumpy lost negative and i was feeling really sorry for myself,neutral
86353,i know this is not about me i feel like a naughty girl who s been punished and sent to her room,neutral
196163,i am still really sick and feeling crappy,neutral
654283,i took a day off from work today as i was feeling super unwell and bloated,neutral
763709,i wish the sun would have been out a little bit more because i feel like my pictures are kind of dull,neutral
68114,i assure you it will be fun and entertaining at the very least you can hate or feel sorry for me more than you do yourself,fun
673079,i feel that we can make a real difference in our area and have a very positive influence in the climbing community as we try to figure out how to best mentor new climbers and help them learn to deeply respect and love these places,love
222151,i feel honoured to be featured as part of the graduates,neutral
635030,i type this i had a feeling as though im very reluctant to write them here actually but then,neutral
12258,i will feel like i m being punished to write a book i have wanted to write all my life,neutral
78419,i feel pretty rotten right now,neutral
662069,i feel like la malinche was incredibly valuable and really stood out as someone who had come to understand both of the cultures,neutral
193615,i express sympathy but feel slightly superior that i am through the rough patch,neutral
531837,i found myself dwelling on things a little and feeling quite bitter so i thought i should give it a go,neutral
353348,i wanted to cry and could feel the build up in the back of my throat isnt it funny how the tears form in your throat and then move to your eyes,fun
708491,i feel this kind of urge i immediately turn to a target blank href http www,neutral
610417,i personally been quick to judge a person thinking i know all the facts how someone should act or how someone should feel this situation has really shaken me because for once this is something i really can relate to,neutral
541047,i feel that edmodo is a valuable tool to encourage learning and extension of ideas inside and outside of the classroom,anger
202420,i was talking about earlier on it makes me feel smart when i m holding it,neutral
454203,i start it up and i never feel reassured that itll stay started up unless i rev my engine,neutral
745631,i have to admit im not feeling very thankful today,neutral
411851,i feel strange feelings towards opposite sex i feel so secured from falling,neutral
24821,i like to debate and hear others opinions but when they feel so angered insulted by my rant that theirs is going to be completely irrational,neutral
677740,i took a break at the end of last year was because i was feeling disillusioned,neutral
197459,i feel uncomfortably helpless when i am not,relief
621743,i was feeling the sweet relief in the possibility my suffering could end,relief
529480,i feel like it makes my face look flawless,neutral
442763,i just feel i can be more useful here,neutral
65381,i get to finish my day at work even though my head hurts and id like to take a nap and do i really have to go grocery shopping tonight because the thought just makes me feel whiney,neutral
556021,i feel sooooo confused about what i look like,neutral
549277,i feel its become a rude and dangerous habit,neutral
379430,i can t help feeling kind of bothered that i m not really told why the writer likes to go to the barn,neutral
570507,i am at work i always walk with a co worker to the bank or food if im feeling adventurous,neutral
454169,i feel rich by having it,neutral
799668,i did not feel any more threatened or any less safe than i had before,neutral
703025,i can go into stores alone but i feel like in the city where people tend to be rude and not care i cant always take the attitudes that people have about nothing in particular,neutral
87340,i take them to heart using his words in my daily life like a mantra whenever life doesnt go my way i feel like i can still depend on his words though he himself is no longer here to assess the situation and offer his fragments of charming words,neutral
793754,i guess having to just enough time to bake only once a week makes me feel like using that chance to make something worthwhile,neutral
604491,i feel irrationally hopeful,neutral
145491,i feel like i m getting on people s nerves and i also feel stressed that i m going to say something wrong,neutral
445890,i feel we are not fully appreciating and being thankful to god that this is so,neutral
1600,ive been feeling a little frantic recently because our summer together is flying by so quickly,neutral
63950,i feeling a longing,neutral
196608,i feel disturbed whenever i read on the national dailies or social media he or she lived a fulfilled life,neutral
418524,i feel honored to be included again this year,neutral
723898,im not bored and im not necessarily feeling lonely and neglected but people tend to notice you if you just stand there,neutral
367278,i feel a gentle sense of longing,neutral
784696,i feel for this woman yet i am terrified of her,neutral
140875,i feel overwhelmed as i sit here and reflect on the past year of my life,neutral
261786,i look back i feel pity of all things that i have confidently rejected,neutral
401972,i feel grumpy but there is actually not really a reason for it,neutral
8007,i can feel like im supporting my school every time i buy something,neutral
624876,i feel there is a strong possibility that bro emerged because of the same mindset that hippies did,neutral
666579,i am feeling uber romantic i was loving the two backpackers article on a title romantic trips href http www,neutral
381291,i was feeling my abused cummy hole and knew that was an encounter id never forget my first real gangbang,neutral
834989,i feel like its an excuse for being boring as an individual or lack of confidence in your individuality,neutral
462566,i think mormons could do this very well in a way that would enrich all our experience though it might cause us some discomfort sometimes too that is the price of dealing honestly with other people sometimes one feels offended,relief
209559,i sat in the shade of of a truck stop overwhelmed by the stench of popeyes chicken feeling thoroughly defeated and unmotivated to move,neutral
838115,im going to continue pushing myself on the treadmill as i now feel like its a valuable tool to incorporate into your training,neutral
532924,i know the explorer scouts i recently took to the world scout jamboree are very excited about it and all want to come down to watch and feel part of my amazing experience,enthusiasm
149458,i mean i try to respond to her need to make things happen but i also feel like i have to walk a very delicate line between reassuring her and totally spoiling her,neutral
407532,i have no hard feelings toward him but i admit ive felt curious about the girl for years,neutral
317765,i feel alone and lonely unsure of why im left here,neutral
776398,i do not feel it is unfortunate or unfavorable or other negative connotation it is a fantastic adventure for which i am deeply grateful,neutral
345407,a friends father had died,neutral
757258,i am feeling festive today he said to himself and i am sure it is going to be an exciting day,neutral
697998,i usually feel suspicious and guilty about this considering how little i do during my work day,neutral
716691,i think its a lesson someone upstairs is trying to teach me right now because not only am i pregnant and feeling so impatient with how slow it seems to be going,neutral
234475,i don t feel burdened by it and i don t think it s a huge responsibility,neutral
782326,i want to tell you how i really feel but more than anything i m petrified of the rejection,neutral
695675,i love that one day the air feels cool and suddenly you can feel fall,love
293226,i would feel listless and melancholic,neutral
388280,i moore hides her face as she throws herself into work following her children s abandonment pagetitle fan club for jim carrey feeling camera shy,neutral
50511,i feel valued when someone who is important to me gives me a gift,neutral
837245,i have come to recognize that feeling confused just means that i am in a place where it is possible i could learn something new,neutral
73022,i feel at a loss as to how to handle all of this and any help you and or the lovely community can send my way would be very much appreciated,love
780404,i work not having lost any weight feeling more and more miserable by the minute,neutral
738373,i was mostly looking for an answer did the song make me feel like the beloved is super lucky to have him her,love
759662,i am what i am and that feels comfortable to me,relief
312322,im feeling so unfriendly that i dont even feel like planning meetups dinners with the girls,neutral
838090,i think that actually laying a brick down or painting a wall will somehow make me feel more useful,neutral
167540,im still shaky when it comes to times when he is feeling complacent and loving toward me,neutral
273013,i want to make is this final one when we feel abused at these writers faking it we rupture the reader writer relationship,neutral
211021,i am feeling stressed or overwhelmed i could just close my eyes and take deep breaths and focus on my breath,neutral
808203,i feel relieved because im no longer in love and that ive given up moved on,love
460379,i looked at her hair i feel a little bit surprised because we have a good long time not by sms,surprise
268755,i want my wheeties give em to the needy im feeling kinda greedy ill keep them for myself,neutral
294951,i am also a firm believer in soaking in a bath when feeling groggy,neutral
229904,i never really had this feeling of being content with where i was and loving every minute of it,happiness
521705,with the nz rugby union wanting to send the all blacks to south africa,neutral
208539,i feel is a longing for this truth to swallow everything up and become total,neutral
192367,i cant i feel so blessed and happy to have such awesome and sweet friends all around the world whore,happiness
456947,i also know that some people might not be able to cheer people up like me so if i tell them my troubles id just make them feel really bad cause it has no impact on me,neutral
557431,im feeling groggy my muscles arent warm etc,neutral
35509,i also knew that if her feelings for me were real there was nothing else in the world that would be more valuable for me than to chase her,neutral
15111,fear paralysing that i would not be accepted by the god who i believed to be there because i was morally bankrupt before becoming a christian and realising that that was why christ came to free us from sin and to forgive us,neutral
420266,im excited to introduce my fall debut from harperteen i still feel a bit like im dreaming and have been ever since i accepted this offer,enthusiasm
619912,i wasnt feeling that hot prior to vineman but with a little racin and a lot of self talk im now in a better spot mentally and physically,neutral
555888,i know she was feeling rotten amp was having bad dreams like the rest of us,neutral
170242,i write this my stomach feels kinda funny so i am thinking that wasnt the greatest thing ever for me to do,fun
480994,i was working we started working out at the gym and at first i found myself feeling more energetic,neutral
259339,i also feel like throwing up stupid my brain calls irrational my heart cries i know but isnt that the definition of crush,neutral
490981,i was feeling pretty thrilled with my and i proceeded to eat a huge and nutritious dinner,neutral
443080,i was told that was normal but to keep them informed if its anything more than feeling a little remorseful,neutral
37076,i come home everyday after school thinking through what happened in the day and i cry because i feel worthless and weak,neutral
671467,i have is after a while i feel the keyboard could get damaged,neutral
8167,i was feeling pretty awful about my work because i was being told to experiment with loads of new things be open minded etc,neutral
462790,i am or how i feel on any given day will ultimately show in my work grumpy day equals grumpy unsatisfying work contented happy day equals contented happy work,happiness
116720,ive ever seen in a foaming cleanser and using it on your face feels like such an amazing experience,neutral
245525,i said okay but was also feeling naughty and i dunno why but i suddenly gave her a hot kiss,neutral
804788,i feel like crap but i liked my hair,neutral
696473,i drift like that no sense of movement or direction for what feels like a dull eternity,neutral
182497,i think about him almost daily as i move through life with feeling begrudged or generally pissed off,neutral
686276,i feel this wine s delicious so so why ya waitin til tomorrow,neutral
414091,i lose my confidence in them and no longer feel welcomed by them or included heather walks by me without even so much as a wave no job only one college course and as a result nothing happens because nobody is there with me,neutral
837603,i mentioned in my last post the one i argued with feeling remorseful for my bad attitude i apologized and promised him next time hes in town ill throw a party in his honor,neutral
71225,i have to get up everything is getting to me and i feel miserable every,neutral
723871,i miss feeling smart,neutral
273288,i who feels endlessly the living presence of my beloved god,love
466514,i can t seem to make him understand that when he is home i need that passion so when he s gone hunting i wouldn t feel so unimportant any suggestions on how to get this accross to him would be greatly appreciated,neutral
293037,im running about doing the organisation that should have been done last week but i have this nagging feeling that no matter what i do i am going to be blamed for something,neutral
641807,i have a feeling god has been very gentle with me through these last eight weeks,neutral
806919,i don t feel that i am my work so i never feel personally rejected if it s not to someone s taste,neutral
242240,i feel deeply weird if not downright ashamed at having created a clich that has been trotted out again and again in an infinite internet feedback loop,neutral
14370,i enjoy this one so much so that every once in a while i feel strange that i get paid for what i like doing,happiness
151108,i feel very privileged that we shared our journey,neutral
732155,i hope someday if my children read this blog it will make them smile and feel proud of me,neutral
703860,i am relieved is a massive under statement i feel as if i have survived an emotional triathlon,neutral
496097,i feel cranky and i feel anxious,neutral
113864,i feel very lucky to live in a warm home with the three people i love most,love
655081,i didnt respond back because i am feeling too bitchy today so anything i say back is going to be sarcasm or sour comments,neutral
371642,i feel so devastated that i put my head down and weep only occur when im alone,neutral
117191,i in new orleans i returned to la feeling very relaxed and confident saying good evening maam and allright now,neutral
221260,i have lost pounds and feel energetic and healthy,neutral
305014,i was telling zac that i was just feeling slutty and wanted to hook up with someone anyone that night,neutral
642544,i feel like during a day of my smiles are fake,neutral
177947,i feel embarrassed that i cant get it right,neutral
293348,i could feel the violent friction overflowing and tumbling down to my darling beautiful precious lion,neutral
691979,i truthfully don t feel unhappy like things are f,happiness
104729,i feel like it will be strange to eat out at a restaurant with a bunch of people i dont know all around,neutral
365764,i feel there are a lot of things that i need want must to do but always somehow got distracted got a call from my crol tl and just told her that couldnt join her as per going to the doc,neutral
387053,i feel like im really settling into living here which is weird because now its half way over,neutral
481473,i feel burdened by the children of this great country who treat the precious life mothers are trying so hard to protect like it is worthless garbage to be destroyed,neutral
758980,im being a total pill he makes the effort to ensure that i feel treasured and loved,love
611686,i spoke on the phone with my mother yesterday afternoon and after catching up a bit and telling her about how i d been feeling and her listening being the ever sympathetic mom that she is no doubt wishing she could do something to make me feel better,neutral
641207,i feel most loved and cared for is by simply spending an unrushed unbossy day meandering through gardens and eating al fresca and listening to live music and people watching and sipping on something refreshing,love
3426,i like to be comfortable and usually silence helps although at times i absolutely need music and a couple of hours off just so that i don t feel rushed,relief
495508,i woke up this morning feeling lonely,neutral
792694,i know that breaks down how i feel and im assured once again that hes not far off at all,neutral
555560,i cannot help but feel sorry for her her theme is also so sad that it makes me feel as if something seriously tragic is going to happen,sadness
434755,i look up to and i feel the need to like everything they liked,neutral
663485,i feel relieved to know that i was not the only one seeing those alien beings,neutral
668650,i feel extremely needy right now overly emotional and needy,neutral
741394,i had many friends but no woman friend in my time of feeling love and share something romantic,love
132404,i feel amazed video additionally first,neutral
370773,i feel dull exhausted uninspired,neutral
464077,i would frequent this coffee shop and feel special because of my condition,neutral
466490,i just feel like ive been wronged,neutral
266219,i was waking up at am i was feeling agitated and wide awake even though i was sooooo tired so i would get up,neutral
602335,i have to carry the weight of this and sometimes i feel like i do so often and he gets admired for you know sticking around doing what he has to do but its like what needs to be do is being put off,neutral
681364,im actually gonna put time and effort into something it needs to be something that i truly feel is worthwhile,neutral
3078,i feel glad to have my little blog to share with you the dangers i see on the path ahead,neutral
679846,i tend to be a window shopper when im alone because theres always going to be a self imposed limit of one or two when im feeling naughty,neutral
577603,i know im gonna be tired and probably not feeling very sociable for a few days at the very least ive decided to just put the blog on a short vacation,neutral
757868,im feeling sorry for how dumb this kid really is,neutral
123476,i saw a magazine with photographs of dead and maimed people whose limbs were separated from their body like a head on one side and the leg on the other,neutral
272437,im feeling more than usually violent today which may have thrown some of this off but i like it a href http www,neutral
495562,i apparently still need to work on my censure abilities as well as filter every little thing i share and second guess everything to feel assured that i cannot be misunderstood or perceived in a different light,neutral
393935,i came away feeling amazed that we live in a society that has allowed such incredible suffering to go on such a large scale for so long,neutral
328355,i havent given my cat a flea dip in years the idea of those strong chemicals covering her body makes me feel her delicate skin will peel off,neutral
825367,i believe it was that profile that initially caused zimmerman to feel threatened and ill bet that if trevon had been a white guy with an umbrella it was raining that night hence the hoodie up he would not have been stalking him that night,neutral
592730,i offered her at lunchtime but now that i know it isn t all food all of the time i feel invigorated,neutral
425549,i feel anxious i feel nervous and unloved,love
591562,i was feeling rubbish so he surprised me by taking a half day off from work to look after me,surprise
397304,i am feeling melancholy tired and doubtful,sadness
87297,i just completed a little research though not the first time i ve looked it up as i figured i should look it up one more time as i m starting to feel a little dissatisfied with internet explorer ie lately it s been crashing a lot on me and lagging horrendously,neutral
191774,i am feeling so freaking troubled,neutral
734251,im feeling really bitchy tonight,neutral
705803,i feel i have something valuable to offer to others,neutral
31543,i feel his arms tighten around me and he giggles softly a charming infectious little giggle,neutral
314302,i wish you a good start on a new year coming and may you always feel the warmth and loving you deserve,neutral
578974,im feeling a little bit more adventurous i make a mixed salad,neutral
839552,i feel very curious be why previous early dawn in the time here don t you seek his trouble,neutral
192904,i was feeling frustrated on a case or a test its as nice to vents with someone and discover that someone felt the same as me and that i was not alone,neutral
369785,i wasnt feeling anything i still managed to understand that i felt numb,neutral
229742,i found myself sleeping all the time im now energetic and feeling terrific,neutral
302779,i partake in particular diversions for entertainment i more deeply feel that discontent and in those periods of my life where i let myself stray i sense that same path that siddhartha followed,happiness
626323,i knew i had not really offended them with my question and i didnt want them to feel unwelcome,neutral
109378,i feel that the way you love me washes it all away and i can be innocent and strong again,love
59293,i feel curious and bewildered,neutral
760953,i have always had that feeling in my gut but remain skeptical of the paranormal so its also a strange situation,neutral
23454,i have so many vacation photos from disneyland and san diego that i want to scrap but i feel a bit intimidated on getting started,neutral
108877,i really feel a pleasant vibration in my body because i started making use of subliminal messages four self improvemene,neutral
113885,i still feel a little shaky emotionally but am getting good support,neutral
716919,i could hear the whisper of the leaves outside my window and feel the delicate moonlight balanced on my skin,neutral
700883,i suddenly feel very carefree and relaxed about my pregnancy and impending birth,neutral
74143,i expected to eat until i dropped or at least to have a variety of foods in various styles which would also leave me feeling satisfied,neutral
664969,i was just feeling so agitated after the test,neutral
384545,ive been feeling absolutely sewing deprived,neutral
662007,im sore and i cant walk or pretty much move without feeling this aching pain,neutral
509478,i was feeling especially paranoid and expected all incriminating eyes to be on me,neutral
398926,i feel so afraid that you dont feel the same way with me,neutral
449138,i feel that the woman should be admired for taking her husband s bastard children,neutral
218534,i did go on a fruit detox on one occasion coz my body was feeling dirty heavy and clogged,neutral
496158,i spent the rest of the day feeling strangely dissatisfied and frustrated,neutral
86743,i dislike liars so its part of me to feel doubtful and suspicious,neutral
680803,i dont know if anyones been through anything similar but i dont know how to stop feeling so devastated,neutral
583922,i am feeling so doubtful that this kind of retreat is gonna be useful for me anyway,neutral
173604,i feel the more i will stuff up so no more nervous feelings,neutral
77663,i can feel her sweet little kicks and movements and i picture how shes positioned and what she likes to do in there,neutral
632834,i am truly psyched and feeling triumphant tonight,neutral
597584,i love to write but i can only write when i feel that i have something to share that is worthwhile,love
767384,i should probably tell some others how i feel about them instead of miserably attempting to conceal my discontent,happiness
95095,i am feeling so lonely now,neutral
389502,i dislike very much percy and make me feel affectionate toward him almost immediately,love
524295,i know this sounds hyperbolic but it is how i feel lots of things can happen in peoples lives but i would not be at all surprised if rohan were not one day considered among the greatest short story writers of all time,surprise
296812,i love life and feel there is always something to be happy about,love
448443,i just feel so musically talented today,neutral
588587,i started to feel very scared,neutral
270464,i know that when we go there together we go to a place that we both feel safe in,neutral
304577,i feel like i have been waiting in vain,neutral
211372,i feel a little embarassed too for being enraged the last time i updated,anger
634658,i looked at my husband and even though i love him with all the love in my heart the feelings i felt for him today when he was stood there so vulnerable grew so deep and strong and i didnt realise that i could love him anymore,love
674805,i spent a few hours feeling pretty crappy about it,neutral
200910,i feel this is a very important distinction,neutral
734929,im writing this post its hitting me i feel privileged and selfish for using my can for a creative outlet,neutral
462119,i rub this on my face i feel a lovely warm sensation,love
6473,i know i ve taken off a significant amount because my clothing size has gone down and i feel better than i have in about two years,neutral
463279,ive been feeling a little jaded to,neutral
606137,i notice are fortunately seeing dvd release lately and i hope to get a few but i cant help but feel hesitant about owning so much of them,relief
215028,i do get the feeling that macs are more elegant and cool,neutral
798046,i feel startled to think i have to spend one more day,neutral
25240,having been unjustly punished,neutral
807873,ill redact names and information that i feel may damage the innocent in all of this but im done running interference for these guys,neutral
533544,im feeling rather playful tonight like i want to make love,love
515649,i was sipping a hibiscus mint tea and feeling oddly calm,neutral
578320,i feel empty alone,empty
66084,i felt that mako mermaids story was well developed and didnt feel rushed at the end,neutral
98578,i took my shower and got dressed i was feeling very groggy and decided to lie back down for a few minutes,neutral
661691,when the car i was driving skidded on an icy road and landed in a ditch with one side against a rock,neutral
296881,im feeling less submissive,neutral
246538,i feel really impressed with myself when i look back on this someday,neutral
405930,im feeling petty but that hurts my feelings,neutral
263804,i feel the need to write dan savage it is to tell him that hes lost my readership,neutral
279877,i feel hated poems a href http gycapeby,hate
40152,i still have days that i feel discouraged but through the love of my husband a smile from a little one or dogie kiss from my kota i make it through each day,love
782709,i feel it is dangerous to put yourself in a certain thought process because you dont want to end up resurfacing any past emotions that arent very happy,happiness
635406,i were a mccain supporter and agreed with all of his views i would be really disappointed in him and i would feel pained by the total disregard for the american people he is supposedly attempting to woo into electing him,neutral
244438,i really do love it when they get up and mention how much better they feel just warms my heart in a completely not sarcastic way,love
741060,i feel a little groggy today,neutral
95240,im a natural lefty so i kinda feel like i should use it but i dont want my school papers to be messy now,neutral
213400,i had a lot to offer and i do feel talented,neutral
108791,i went on a really really really long run after feeling so mentally tortured and nothing could penetrate the book brain barrier anymore,neutral
81424,i feel disgusted when abductees are accused of just being victims of false memory and delusions and this guest science blogger thinks implanting false memories is all a joke in good fun,fun
421366,i approach our house gazing upon it with the cat seen waiting for me through the front window i get that longing for home feeling that i really am fond of,neutral
28963,i feel valued as an employee differences between individuals are respected and valued company policies are carried out in a fair and just manner no change in four years,neutral
591402,i feel strangely relieved,neutral
46774,i feel selfish lol i know i am to blame for it but its not like im not trying,neutral
679206,i feel we are free flowing entities who can tap into our spiritual nature by allowing our imagination to open and expand our perception beyond the physical senses,neutral
818418,i wouldnt give up the ability to feel it because losing that sensation would make the pleasant things we experience seem far less beautiful and less appreciated,neutral
751231,i feel invigorated if nothing else,neutral
343527,i feel really hot and muggy but i also feel fall coming,neutral
519097,ive been feeling more irate and its been difficult not to be short with people,neutral
140007,i am feeling especially gracious about him today,neutral
337246,i didn t feel the emotional passion or heat that was portrayed at the end of book between them before their big separation,neutral
730840,i will not argue their decision but it bothers me how they feel as if by giving me these petty means of communication with lovely people it will make up for losing communication as far as they know with the person i love,love
649386,i said to michael reverend awesome perkins on sunday i feel troubled about sharing my struggles,neutral
356913,i feel neglectful and regretful but my patient friend im coming soon to read what posts you send,neutral
175152,i was no longer feeling sad and was looking foward to going home,sadness
669440,i feel that they deserve to be rich due to their products impact upon society,neutral
661563,i am feeling lost for not being on a regimented strength program,neutral
626512,i feel that this child already gets punished and pushed around enough,neutral
209191,i feel superior because i m not like him angry because something trivial and because he misunderstood my way of communicating,anger
256144,i feel nostalgic an,neutral
824844,i was feeling a little overwhelmed as we all do at times,neutral
694525,i probably would have enjoyed it even more were it not for me feeling so enraged,happiness
270568,i had a happy little post in my head because im feeling very contented at the moment,happiness
619744,i feel like i ve been given an outlet for artistic voice a fledgling platform,neutral
254059,i do hope a peahen or two or more were found and feel a little troubled that i havent seen one locally yet,neutral
785462,i started writing this blog this morning i was feeling a bit apprehensive about my trip,neutral
156204,i feel the book has shape and movement from lighter to darker humorous to more serious human to more mystical,neutral
399170,ive been feeling really resentful negative bitter and jealous lately,neutral
499712,i slounge there for a moment feeling a little too lovely in candy coated flesh and leopard print fabric that slinks across my thinn thinn self,love
537952,i have been grinding and writhing my sexy ass on this chair and i still feel so horny,neutral
423888,i was feeling so discouraged we are already robbing peter to pay paul to get our cow this year but we cant afford to not get the cow this way,anger
174787,i may feel appalled to the roots of my hair by the mere thought of riding the big loop again but who cares,neutral
838696,i was frustrated with work feeling isolated in my small town in marin tired and not communicating well with either my boyfriend or my parents,neutral
616448,i realise my thoughts feelings emotions are tool of support in exposing manifested accepted and allowed separation within and as myself,neutral
259414,i had a feeling that he liked me just based on the fact he wanted to see me alone,neutral
708600,im only strong when i feel like people judge me assumingly and when i feel superior,neutral
735214,i feel this was a more faithful translation of grant morrison s more macabre characters,neutral
672430,i just love the after feeling and somehow it gives u a more radiant complexion,love
128487,i feel unsure i feel like a failure,neutral
639464,i feel horribly isolated,neutral
522517,i started this post in a very negative headspace stemming from some unpleasant workplace by products not worth going into or i may tomorrow well see and i feel invigorated instead of frustrated,neutral
623512,i knew that i knew the answer but i could not find the answer in my head to choose it and feeling pressured to get the test done and get out of there made things even worse,neutral
378759,i like watching devastating news because they give me an excuse to cry without feeling petty,neutral
304048,ill feel like we lost a little bit of america,neutral
531481,i promise to write only what happens in my life what i see and what i feel nothing fake no embellishments,neutral
786962,i feel that to some extent we may be hesitant to ask because in western societies as a whole we feel an obligation to answer an ask to the affirmative,neutral
165652,i hate to say it but i felt a tinge of this same feeling last week as i watched my beloved red sox fall to the tampa bay devil rays,love
633843,ive been feeling restless for the past couple of months even years,neutral
652164,i feel rather hesitant to have her see it as it is kind of dark,neutral
414098,i can t help but feel amazed,neutral
182785,im feeling divine,neutral
695487,i would want all of that a perfect feeling for a perfect person with the perfect you its all in the rose,neutral
594982,i feel so awful so bored,neutral
759113,i know you were feeling scared about our session,neutral
462378,i want to inspire other women and moms to dress so that they feel pretty about themselves,neutral
418987,i feel sad and damn jinx,sadness
648833,i was feeling quote horny unsurprisingly given i d been picturing lis with vicky and i wondered if my pussy looked as wet as it felt,neutral
284458,i also hope it helps others dealing with their own health issues to not feel so alone because lets face it no matter how much support you have dealing with an illness when the lights go out it is in your hands everyday how you cope,neutral
420424,i dont know how its just how i feel i read many cute inspiring blogs and hope to be something like that one day,neutral
352318,i feel handsome guest appearance spirit and beautiful atmosphere,neutral
313705,i haven t driven for months i ve been on mopeds in different countries all driving on different sides of the road i didn t have a clue what was normal anymore and i was feeling a little apprehensive venturing out on my own,neutral
689257,i have been feeling disillusioned and sad,sadness
203363,i feel as though theyre just unfortunate situations that get blown out of porportions,neutral
693270,i tell ya feeling so shitty while being completely isolated worrying about water battling mosquitoes and picking f king ticks off my body every single day well it finally wore me out,worry
3280,i feel super behind in all aspects of my life i need to read,neutral
781077,i can pretend it is wrinkly on purpose and i feel cute and snappily dressed in it with skinny jeans and just about anything else,neutral
327376,ive recently finished an internship and now im feeling quite lost as i dont have any direction,neutral
222609,i havent feel so accepted and loved in a ward in a quite a while,love
39692,i feel stupid for mentioning anything to her in the first place,neutral
407753,i feel most comfortable most like myself,relief
162087,i have had this feeling was back in after trusting christ for my eternal destiny,neutral
472752,i wonder if some people feel threatened by silence,neutral
502290,i will add some things to the list that i have already done in an effort to help myself feel more productive,neutral
385779,i was feeling incredibly horny today,neutral
290377,im feeling so timid now,neutral
365672,i am feeling so envious of their lifestyle for these next couple of months,neutral
821377,i feel like a total failure loser dumb ass,neutral
560634,i remember in the dream feeling really really pained about this,neutral
34989,i feel like a loser that is socially awkward,neutral
634222,i played my song and despite feeling pretty relaxed and happy about the whole affair the guitar sounded pretty odd,happiness
478376,i feel more energized and i m feeling extremely determined,neutral
301721,i do see myself as unlovable from a romatic love or lust point of view i don t feel that way about myself when it comes to the affectionate type of love,love
681554,i am feeling generous let me add another rule because i dont think you were smart enough you fool if your solution involves something a woman shouldnt do its a stupid solution see now thats a really easy clue when in doubt please refer to this simple thinking tool,relief
